824,3026,241670,https://sofifa.com/player/241670/filip-bradaric/19/159222,F. Bradarić,Filip Bradarić,26,11/01/1992,185,77,Croatia,Cagliari,70,74,1900000,15000,CDM,Right,1,3,2,Low/High,Lean,No,3600000.0,,SUB,6,,07/08/2018,2023,,,65.0,53.0,67.0,64.0,67.0,66.0,,,,,,,,57,45,64,77,59,61,58,40,75,71,66,64,62,62,67,62,65,66,67,63,64,64,43,61,44,62,65,73,67,7,8,10,11,9,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,63+2,63+2,63+2,62+2,66+2,66+2,66+2,62+2,66+2,68+2,68+2,68+2,66+2,66+2,67+2,67+2,67+2,66+2, Italian Serie A (1),0.0,0.0,2.0,"['75-80', ""sooo soo underrated, he's playing good football for a first season in Italy"", '74-75 ovr would be fair', 'Most underrated player ever', '75/80', 'Wtf is this rating?', ':v', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",4869,F. Bradarić,Cagliari,Croatia,1493,0,5
825,3028,244263,https://sofifa.com/player/244263/amir-rrahmani/19/159222,A. Rrahmani,Amir Rrahmani,24,24/02/1994,192,87,Kosovo,Dinamo Zagreb,70,74,2000000,1000,CB,Right,1,4,2,Medium/High,Normal,No,4400000.0,,SUB,13,,30/08/2016,2021,,,64.0,27.0,32.0,36.0,71.0,76.0,,,,,,,,24,21,67,48,26,27,24,21,22,42,66,62,47,62,47,33,68,72,79,31,75,71,26,24,34,59,70,73,69,12,8,13,8,7,41+2,41+2,41+2,37+2,38+2,38+2,38+2,37+2,37+2,37+2,37+2,39+2,41+2,41+2,41+2,39+2,57+2,58+2,58+2,58+2,57+2,61+2,68+2,68+2,68+2,61+2, Croatian Prva HNL (1),3.0,0.0,4.0,"['77/82', 'Highest recovery ball rate in Serie A, at his first season after the transfer from Dinamo Zagreb.', '78/85', 'Great signing for Napoli, should be more like 77/82', 'After Silvestri, he is the 2nd most important player in the squad, absolute bunker when he is leading the defensive line.', 'I would give him 74/80 , at least 60 as acceleration , more ball control and short passing and at least 71 as interception. Best player for Kosovo after Rashica so far this season', ""He's really strong, needs upgrade "", 'It seems that Hellas Verona have surpassed Celtic and Standard Liege, as the defender is set for a permanent switch to Verona with a 4 year contract.', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",991,A. Rrahmani,Dinamo Zagreb,Kosovo,1281,3,11
826,3033,184387,https://sofifa.com/player/184387/john-bostock/19/159222,J. Bostock,John Bostock,26,15/01/1992,188,84,Trinidad & Tobago,Toulouse Football Club,70,73,2200000,15000,"CM, CDM",Left,1,3,3,Medium/Medium,Normal,No,4500000.0,,RDM,15,,05/07/2018,2021,,,62.0,69.0,69.0,68.0,52.0,76.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only)",64,66,48,71,64,67,68,72,70,70,62,62,70,65,64,75,75,77,78,70,72,63,68,70,73,68,31,64,60,13,14,11,14,12,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,67+2,63+2,64+2,64+2,64+2,63+2,61+2,60+2,60+2,60+2,61+2, French Ligue 1 (1),8.0,0.0,37.0,"['Trinidad and Tobago should really try and get this guy.', ""I still love John Bostock. I always sign him on Career mode. Especially when I do RTGs. He's good for Championship and a solid rotation player at prem level."", 'Such a great talent back in the day', '-12 sprint speed and acceleration now ..', 'He lost 12 points in marking this summer, suddenly.  :)', '', '', 'Nice moves', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",2851,J. Bostock,Toulouse,Trinidad and Tobago,982,0,4
827,3036,198175,https://sofifa.com/player/198175/luc-castaignos/19/159222,L. Castaignos,Luc Castaignos,25,27/09/1992,188,78,Netherlands,Sporting CP,70,73,2300000,8000,ST,Right,2,2,3,High/Medium,Normal,No,4700000.0,,SUB,30,,28/08/2016,2019,,,70.0,67.0,61.0,68.0,33.0,70.0,,,,,,,,50,67,69,67,68,67,63,42,58,69,69,71,67,70,66,70,74,57,74,65,74,36,67,68,62,51,33,24,14,16,13,15,14,10,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,67+2,67+2,67+2,65+2,62+2,62+2,62+2,65+2,49+2,51+2,51+2,51+2,49+2,46+2,47+2,47+2,47+2,46+2, Portuguese Liga ZON SAGRES (1),4.0,2.0,92.0,"['Welcome to Korea', 'He joined Gangnam FC lol', 'Acl football', 'FC Sion...Thank you for your services for Benfica, Lord Castaignos you will never be forgotton xD', 'False all star kk', 'New Thierry Henry', 'Such a great talent back in the day', 'once of inter milan', 'next theirry henry my ass', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",6169,L. Castaignos,Sporting CP,Netherlands,29,0,1
828,3042,204506,https://sofifa.com/player/204506/mick-van-buren/19/159222,M. van Buren,Mick van Buren,25,24/08/1992,184,73,Netherlands,SK Slavia Praha,70,73,2300000,1000,"ST, RM",Left,1,4,3,Medium/Medium,Normal,No,5200000.0,,RES,14,,01/07/2016,2019,,,83.0,62.0,60.0,70.0,29.0,66.0,,,,,,,"Beat Offside Trap, Speed Dribbler (CPU AI Only)",63,65,68,67,61,71,60,61,43,70,85,82,70,69,70,61,82,64,71,58,50,20,72,55,54,62,30,22,26,12,9,12,11,13,68+2,68+2,68+2,69+2,68+2,68+2,68+2,69+2,66+2,66+2,66+2,67+2,58+2,58+2,58+2,67+2,52+2,46+2,46+2,46+2,52+2,49+2,44+2,44+2,44+2,49+2, Czech Republic Gambrinus Liga (1),1.0,0.0,20.0,"['He is right- footed not left-footed', '8th president of the United States.', 'Martin Van Buren was born on December 5, 1782, in Kinderhook, New York. He studied law and held various political positions before serving as U.S. senator, as secretary of state and as vice president. He was elected the eighth president of the United States in 1836, but his policies were unpopular and he failed to win a second term. He died on July 24, 1862, in Kinderhook.', '', 'Good for lower league countries without good politics.', ""He'd be a brilliant bronze currently"", '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",1341,M. van Buren,Slavia Praha,Netherlands,469,3,5
829,3050,223922,https://sofifa.com/player/223922/andreas-bouchalakis/19/159222,A. Bouchalakis,Andreas Bouchalakis,25,05/04/1993,186,78,Greece,Olympiacos CFP,70,73,2200000,1000,"CM, CDM",Left,1,4,3,Medium/Medium,Normal,No,4800000.0,,RES,5,,01/07/2018,2020,LDM,5.0,64.0,67.0,71.0,68.0,62.0,67.0,,,,,,,"Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only)",65,58,63,75,64,66,66,71,77,71,62,66,66,66,66,80,65,58,73,76,66,63,63,66,61,64,60,64,61,9,11,16,11,15,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,64+2,67+2,67+2,67+2,64+2,64+2,64+2,64+2,64+2,64+2, Greek Super League (1),4.0,0.0,28.0,"['He is very bad in marking tackling but very good in headers and shots...', '73-75 ! His vision is great ,he can pass and shoot in any circumstances and he is learning to marking.', 'Andreas Bouchalakis-Martins! 😝', 'He is very slow, he cannot pass through even a cone and he cannot pass. His only advantage is his long shooting.', 'every goal is a blast!', '2 screamers against Brentford', 'Has scored two today already!!!', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",3910,A. Bouchalakis,Olympiakos Piraeus,Greece,1359,1,10
830,3053,227921,https://sofifa.com/player/227921/morteza-pouraliganji/19/159222,M. Pouraliganji,Morteza Pouraliganji,26,19/04/1992,187,74,Iran,KAS Eupen,70,73,1800000,7000,"CB, CDM, CM",Right,1,3,3,Medium/Medium,Normal,No,2800000.0,,SUB,26,,17/08/2018,2020,,,68.0,57.0,61.0,68.0,69.0,70.0,,,,,,,,52,58,69,65,64,68,58,48,67,72,69,68,62,66,62,62,71,75,68,48,70,67,64,61,49,60,69,71,67,11,10,12,16,14,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,66+2,68+2,68+2,68+2,66+2,67+2,68+2,68+2,68+2,67+2, Belgian Jupiler Pro League (1),0.0,0.0,1.0,"[""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",733,M. Pouraliganji,AS Eupen,Iran,528,2,2
831,3065,204684,https://sofifa.com/player/204684/mats-seuntjens/19/159222,M. Seuntjens,Mats Seuntjens,26,17/04/1992,187,81,Netherlands,AZ Alkmaar,70,72,2100000,9000,"CM, CAM, LW, RW",Right,1,4,3,High/High,Normal,No,3300000.0,,RW,20,,01/07/2016,2020,,,67.0,68.0,68.0,72.0,62.0,75.0,,,,,,,Chip Shot (CPU AI Only),72,68,66,65,58,74,64,60,73,72,63,71,67,68,70,69,76,78,76,70,70,59,67,66,59,67,62,64,59,13,7,9,9,10,68+2,68+2,68+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,69+2,66+2,66+2,66+2,66+2,66+2,65+2,65+2,65+2,65+2,65+2, Holland Eredivisie (1),0.0,0.0,4.0,"['73/75', ""He is the fastest player of the squad, so I think it's fair if he gets a sprint speed and an acceleration upgrade"", 'is much faster than this !!', 'Think he deserves an upgrade with at least +2 in overall and potential. He is so strong on the ball, has a great acceleration and needs more passing.', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",5403,M. Seuntjens,AZ,Netherlands,2322,6,13
832,3072,220118,https://sofifa.com/player/220118/iliass-bel-hassani/19/159222,I. Bel Hassani,Iliass Bel Hassani,25,16/09/1992,175,72,Morocco,AZ Alkmaar,70,72,2200000,8000,"CAM, RW",Left,1,2,4,Medium/Low,Normal,No,3400000.0,,SUB,57,,31/08/2016,2021,,,66.0,65.0,70.0,73.0,40.0,56.0,,,,,,,"Finesse Shot, Technical Dribbler (CPU AI Only)",70,63,46,71,57,73,70,64,70,74,67,66,76,63,77,69,60,51,60,69,52,42,62,71,58,68,42,34,41,13,11,12,8,9,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,69+2,69+2,69+2,68+2,65+2,65+2,65+2,68+2,56+2,55+2,55+2,55+2,56+2,53+2,48+2,48+2,48+2,53+2, Holland Eredivisie (1),2.0,0.0,22.0,"['73/78', 'Nation should be Morocco. He has capped for the U23s.', 'Interesting...looks like a good young prospect.', 'Elected best player/passer in Jupiler League (div 2)', 'Really good talent.. Galatasaray was interested in him last summer.', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",5579,I. Bel Hassani,Groningen,Morocco,942,1,6
833,3073,223107,https://sofifa.com/player/223107/muammer-yildirim/19/159222,M. Yıldırım,Muammer Yıldırım,27,14/09/1990,190,81,Turkey,Kayserispor,70,72,1400000,6000,GK,Left,1,2,1,Medium/Medium,Normal,No,3000000.0,,SUB,1,,21/07/2016,2019,,,,,,,,,70.0,67.0,62.0,70.0,25.0,70.0,Puncher,13,14,14,20,14,17,13,16,17,19,26,25,19,70,52,20,27,18,37,12,16,23,12,31,22,58,11,18,19,70,67,62,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,, Turkish Süper Lig (1),0.0,0.0,3.0,"['Still underrated. At least 75 overall.', 'underrated', 'sol ayaklı değil mi?', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",8979,M. Yıldırım,Yeni Malatyaspor,Netherlands,2287,0,6
834,5471,172872,https://sofifa.com/player/172872/murat-yildirim/19/159222,M. Yıldırım,Murat Yıldırım,31,18/05/1987,171,68,Turkey,Yeni Malatyaspor,64,64,300000,3000,"CDM, CM, CAM",Right,1,3,2,Medium/Medium,Normal,No,600000.0,,SUB,8,,31/01/2017,2020,,,61.0,50.0,62.0,66.0,58.0,64.0,,,,,,,,50,39,47,70,41,65,51,43,65,68,54,67,63,67,78,62,57,68,67,63,54,48,66,65,41,48,64,65,49,7,15,9,13,12,58+2,58+2,58+2,61+2,62+2,62+2,62+2,61+2,64+2,64+2,64+2,62+2,65+2,65+2,65+2,62+2,60+2,62+2,62+2,62+2,60+2,59+2,58+2,58+2,58+2,59+2, Turkish Süper Lig (1),0.0,0.0,0.0,"['', 'also his value is 2.50m euro i mean his overall should be 65+', 'His height is not 189!!! He is 171 cm and 68 kg', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",8979,M. Yıldırım,Yeni Malatyaspor,Netherlands,2287,0,6
835,3074,226515,https://sofifa.com/player/226515/andrei-girotto/19/159222,Andrei Girotto,Andrei Girotto,26,17/02/1992,186,79,Brazil,FC Nantes,70,72,1800000,13000,"CDM, CM",Right,1,2,2,Low/High,Normal,No,3500000.0,,SUB,20,,12/08/2017,2021,,,61.0,63.0,64.0,66.0,71.0,66.0,,,,,,,,65,57,70,75,51,67,58,43,66,71,60,61,61,51,57,74,62,64,65,71,71,74,60,51,55,56,67,75,70,11,7,9,6,12,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,63+2,67+2,68+2,68+2,68+2,67+2,67+2,69+2,69+2,69+2,67+2, French Ligue 1 (1),1.0,0.0,6.0,"['5 yellow and 3 red cards in 16 Ligue 1 games this season...', 'PALMEIRAS', 'What a goal', 'Scored the winning goal vs Inter', 'Not that good in real life but FIFA Stats seem ok', 'Andrei Capirotto!', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",3147,Andrei Girotto,Nantes,Brazil,1478,2,6
836,3075,226583,https://sofifa.com/player/226583/sotirios-papagiannopoulos/19/159222,S. Papagiannopoulos,Sotirios Papagiannopoulos,27,05/09/1990,190,87,Sweden,FC København,70,72,1700000,11000,CB,Right,1,4,2,Medium/Medium,Normal,No,2400000.0,,SUB,4,,15/06/2018,2022,,,71.0,34.0,53.0,59.0,67.0,77.0,,,,,,,,42,27,64,63,33,56,29,31,60,62,66,75,60,68,52,48,70,65,82,35,82,63,31,51,35,69,70,68,63,10,8,14,8,6,51+2,51+2,51+2,52+2,52+2,52+2,52+2,52+2,54+2,54+2,54+2,55+2,57+2,57+2,57+2,55+2,62+2,65+2,65+2,65+2,62+2,63+2,68+2,68+2,68+2,63+2, Danish Superliga (1),3.0,0.0,1.0,"['Greek family names clearly one of the longest names in the world', 'Check up Malagasy ones...', '""One of the longest names"" mate!', 'BEAST at own goals', 'Owning Arsenal at Emirates', 'Lo vi en la europaleague como 4 partidos y me sorprendio, es bastante bueno, al igual que el equipo. Por ahi se merece 74/75', 'This has to be one of the longest lastnames on FIFA..', 'that logic', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",1838,S. Papagiannopoulos,København,Greece,1142,0,8
837,3076,232736,https://sofifa.com/player/232736/yuki-kobayashi/19/159222,Y. Kobayashi,小林 祐希,26,24/04/1992,182,72,Japan,SC Heerenveen,70,72,2100000,6000,"CM, CDM",Left,1,3,3,Medium/Medium,Lean,No,3300000.0,,LCM,21,,17/08/2016,2019,,,66.0,61.0,70.0,74.0,51.0,63.0,,,,,,,,66,58,46,73,69,72,69,70,68,75,67,66,82,71,72,65,49,83,63,64,42,58,59,71,58,70,54,48,42,9,5,8,13,8,63+2,63+2,63+2,68+2,67+2,67+2,67+2,68+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,63+2,62+2,62+2,62+2,63+2,60+2,54+2,54+2,54+2,60+2, Holland Eredivisie (1),3.0,1.0,14.0,"['Underrated af just like the rest of SC Heerenveen, would be great for the Eredivisie if the subtop could hold on to their players', 'Love his name! Makes me think about Shunsuke Nakamura.', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",5092,Y. Kobayashi,Heerenveen,Japan,2114,0,2
838,3090,198220,https://sofifa.com/player/198220/mehdi-bourabia/19/159222,M. Bourabia,Mehdi Bourabia,26,07/08/1991,183,73,France,Sassuolo,70,71,2100000,25000,"CM, CDM, CAM",Right,1,3,3,Medium/Medium,Normal,No,3600000.0,,SUB,68,,20/07/2018,2022,,,65.0,61.0,68.0,69.0,63.0,64.0,,,,,,,"Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only)",58,53,58,77,57,69,53,72,72,69,64,66,68,70,60,72,52,69,66,71,54,58,60,63,54,68,63,67,62,9,8,9,11,8,63+2,63+2,63+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,66+2,68+2,68+2,68+2,66+2,65+2,66+2,66+2,66+2,65+2,64+2,63+2,63+2,63+2,64+2, Italian Serie A (1),1.0,0.0,3.0,"['No', '75/77', 'another moroccan player?', 'Wow this guy is actually good, 73 or 74', 'Nationality: Morocco', 'Called up for the Moroccan NT.', ""very underrated, I'd say 75,,moved to Sassuolo and probably will be alled up for Moroccan NT"", 'Decent business by Konyaspor.Transfer to Sassuolo for 2.25€ fee', 'stamina 88+', '', '73/75', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",4848,M. Bourabia,Sassuolo,France,2005,1,10
839,3103,243863,https://sofifa.com/player/243863/igor-plastun/19/159222,I. Plastun,Igor Plastun,27,20/08/1990,193,80,Ukraine,KAA Gent,70,71,1700000,11000,CB,Right,1,3,2,Medium/Medium,Lean,No,2600000.0,,SUB,5,,01/07/2018,2022,,,52.0,33.0,49.0,43.0,71.0,71.0,,,,,,,Team Player,22,29,76,66-1,23,32,24,30,62-3,60-2,48-4,55,35-2,65,42-6,47,55,69,74,27,70,70-1,35,48,37,65-1,71,71-1,67-2,7,8,15,7,13,48+2,48+2,48+2,43+2,46+2,46+2,46+2,43+2,48+2,48+2,48+2,47+2,56+2,56+2,56+2,47+2,59+2,66+2,66+2,66+2,59+2,62+2,69+2,69+2,69+2,62+2, Belgian Jupiler Pro League (1),0.0,0.0,3.0,['© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com'],383,I. Plastun,KAA Gent,Ukraine,1622,0,2
840,3122,159017,https://sofifa.com/player/159017/kasper-hamalainen/19/159222,K. Hämäläinen,Kasper Hämäläinen,31,08/08/1986,187,74,Finland,Legia Warszawa,70,70,1600000,6000,"LM, CAM",Right,1,3,3,Medium/Medium,Lean,No,2200000.0,,CAM,22,,18/01/2016,2019,SUB,21.0,75.0,69.0,66.0,68.0,48.0,64.0,,,,,,,,59,71,73,70,65,65,65,34,63,71,74,76,72,71,64,69,66,66,69,68,48,52,75,75,62,72,38,48,46,11,16,6,7,15,71+2,71+2,71+2,69+2,71+2,71+2,71+2,69+2,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,59+2,59+2,59+2,59+2,59+2,59+2,55+2,55+2,55+2,59+2, Polish T-Mobile Ekstraklasa (1),4.0,0.0,5.0,"['Just give him 72 or 73 ovr ffs', ""69 ovr? He's the best Lech player, 73/75, also a pace and shooting upgrade, vision too"", 'Should be 70 rated. (Had a great season with Lech Poznan,was the top scorer)', ""I don't know why he has only 68 overall and only 69 potential -.-"", 'He has the most goals and assist in his team and he is only 28 and not 33.', 'he needs an overall and potential upgrade. ', 'If G. Lovrencsics and S.Pawlowski have 71 overall then he needs it too.', 'And the Potential should be 73-74.', 'Definitely he needs pace,shot,finishing and vision upgrade', 'Should have 80+ pace', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",5685,K. Hämäläinen,Legia Warszawa,Finland,976,2,6
841,3130,164858,https://sofifa.com/player/164858/tim-sparv/19/159222,T. Sparv,Tim Sparv,31,20/02/1987,194,84,Finland,FC Midtjylland,70,70,1500000,13000,"CM, CDM",Left,1,2,2,Medium/Medium,Lean,No,2000000.0,,LCM,3,,03/07/2014,2020,SUB,14.0,49.0,55.0,67.0,61.0,71.0,77.0,,,,,,,"Avoids Using Weaker Foot, Leadership",59,47,69,72,38,58,62,60,70,69,45,52,55,72-2,51,70,30,82,78,64,82,73-2,62,67,42,74,70-1,71-1,68-1,7,9,12,15,14,61+2,61+2,61+2,60+2,62+2,62+2,62+2,60+2,63+2,63+2,63+2,62+2,68+2,68+2,68+2,62+2,67+2,72+2,72+2,72+2,67+2,67+2,70+2,70+2,70+2,67+2, Danish Superliga (1),0.0,0.0,3.0,"['nice statistic', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",1854,T. Sparv,Midtjylland,Finland,1647,2,8
842,3134,171082,https://sofifa.com/player/171082/steve-de-ridder/19/159222,S. De Ridder,Steve De Ridder,31,25/02/1987,179,71,Belgium,Sporting Lokeren,70,70,1600000,9000,"LM, RM",Right,1,3,3,High/Medium,Normal,No,2300000.0,,LM,22,,20/08/2016,2020,,,69.0,68.0,66.0,74.0,36.0,69.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",65,66,54,69,69,75,72,64,64,71,71,67,80,70,75,71,70,69,65,69,78,29,68,63,67,77,42,29,33,6,16,13,13,15,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,68+2,64+2,64+2,64+2,68+2,55+2,54+2,54+2,54+2,55+2,51+2,48+2,48+2,48+2,51+2, Belgian Jupiler Pro League (1),0.0,0.0,3.0,"['Should be at least 4 star skill. More pace needed too.', 'From what I remember watching him he was much faster than 78 acc and 82 ss. He\'s definitely in the ""almost a speedster"" category.', 'Signed for SV Zulte-Waregem', '85 accelleration and sprint speed, 83 agility, 74 dribbling', 'hahaha 78 acc 82 sprint speed. EA...', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",637,S. De Ridder,KSC Lokeren,Belgium,1932,1,4
843,3141,176680,https://sofifa.com/player/176680/marcus-pedersen/19/159222,M. Pedersen,Marcus Pedersen,28,08/06/1990,180,80,Norway,Strømsgodset IF,70,70,1800000,4000,ST,Right,1,3,2,High/Medium,Stocky,No,2300000.0,,ST,10,,13/08/2015,2019,,,70.0,71.0,53.0,63.0,37.0,80.0,,,,,,,"Dives Into Tackles (CPU AI Only), Target Forward",57,72,68,55,66,61,64,59,32,62,73,67,72,70,69,74,79,68,84,67,85,36,74,56,72,67,27,38,36,6,16,10,7,10,69+2,69+2,69+2,64+2,65+2,65+2,65+2,64+2,62+2,62+2,62+2,62+2,55+2,55+2,55+2,62+2,52+2,49+2,49+2,49+2,52+2,51+2,52+2,52+2,52+2,51+2, Norwegian Eliteserien (1),0.0,0.0,4.0,['© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com'],1909,M. Pedersen,SønderjyskE,Denmark,2424,0,6
